DATE_TIME,ICAO,TEMP,WIND_SPEED,PRECIP,CONDITION
2016-04-15 21:30:00,LEBL,61,2,0.0,Fair
2016-04-15 22:00:00,LEBL,61,0,0.0,Fair
2016-04-15 22:30:00,LEBL,61,1,0.0,Fair
2016-04-15 23:00:00,LEBL,61,2,0.0,Fair
2016-04-15 23:30:00,LEBL,59,6,0.0,Fair
2016-04-15 23:00:00,GMMN,55,5,0.0,Partly Cloudy
2016-04-15 23:30:00,GMMN,55,2,0.0,Partly Cloudy
2016-04-15 00:00:00,GMMN,55,2,0.0,Partly Cloudy
2016-04-15 00:30:00,GMMN,55,5,0.0,Partly Cloudy
2016-04-15 00:31:00,GMMN,55,5,0.0,Partly Cloudy
2016-04-15 01:00:00,GMMN,54,5,0.0,Partly Cloudy
2016-04-15 01:30:00,GMMN,54,1,0.0,Partly Cloudy
2016-04-15 02:00:00,GMMN,52,2,0.0,Partly Cloudy
2016-04-15 02:30:00,GMMN,52,5,0.0,Partly Cloudy
2016-04-15 03:00:00,GMMN,52,5,0.0,Partly Cloudy
2016-04-15 03:30:00,GMMN,50,3,0.0,Partly Cloudy
2016-04-15 04:00:00,GMMN,50,2,0.0,Partly Cloudy
2016-04-15 04:30:00,GMMN,50,3,0.0,Partly Cloudy
2016-04-15 05:00:00,GMMN,50,3,0.0,Partly Cloudy
2016-04-15 05:30:00,GMMN,50,3,0.0,Partly Cloudy
2016-04-15 06:00:00,GMMN,50,7,0.0,Partly Cloudy
2016-04-15 06:30:00,GMMN,50,6,0.0,Partly Cloudy
2016-04-15 07:00:00,GMMN,52,5,0.0,Partly Cloudy
2016-04-15 07:30:00,GMMN,54,6,0.0,Partly Cloudy
2016-04-15 08:00:00,GMMN,55,6,0.0,Partly Cloudy
2016-04-15 08:30:00,GMMN,59,8,0.0,Partly Cloudy
2016-04-15 09:00:00,GMMN,61,8,0.0,Partly Cloudy
2016-04-15 09:30:00,GMMN,64,7,0.0,Partly Cloudy
2016-04-15 10:00:00,GMMN,66,7,0.0,Fair
2016-04-15 10:30:00,GMMN,68,7,0.0,Fair
2016-04-15 11:00:00,GMMN,70,8,0.0,Fair
2016-04-15 11:30:00,GMMN,70,9,0.0,Fair
2016-04-15 12:00:00,GMMN,72,5,0.0,Fair
2016-04-15 12:30:00,GMMN,72,7,0.0,Fair
2016-04-15 13:00:00,GMMN,73,8,0.0,Fair
2016-04-15 13:30:00,GMMN,73,6,0.0,Fair
2016-04-15 14:00:00,GMMN,75,7,0.0,Partly Cloudy
2016-04-15 14:30:00,GMMN,75,6,0.0,Partly Cloudy
2016-04-15 15:00:00,GMMN,73,10,0.0,Partly Cloudy
2016-04-15 15:30:00,GMMN,73,13,0.0,Partly Cloudy
2016-04-15 16:00:00,GMMN,72,15,0.0,Partly Cloudy
2016-04-15 16:30:00,GMMN,72,15,0.0,Partly Cloudy
2016-04-15 17:00:00,GMMN,70,16,0.0,Partly Cloudy
2016-04-15 17:30:00,GMMN,70,15,0.0,Partly Cloudy
2016-04-15 18:00:00,GMMN,68,13,0.0,Partly Cloudy
2016-04-15 18:30:00,GMMN,68,13,0.0,Partly Cloudy
2016-04-15 19:00:00,GMMN,64,12,0.0,Partly Cloudy
2016-04-15 19:30:00,GMMN,63,8,0.0,Partly Cloudy
2016-04-15 20:00:00,GMMN,61,6,0.0,Partly Cloudy
2016-04-15 20:30:00,GMMN,61,6,0.0,Partly Cloudy
2016-04-15 21:00:00,GMMN,61,5,0.0,Partly Cloudy
2016-04-15 21:30:00,GMMN,61,3,0.0,Partly Cloudy
2016-04-15 22:00:00,GMMN,61,0,0.0,Partly Cloudy
2016-04-15 22:30:00,GMMN,59,0,0.0,Partly Cloudy
2016-04-15 00:00:00,LFLL,61,15,0.0,Fair
2016-04-15 00:30:00,LFLL,59,14,0.0,Fair
2016-04-15 01:00:00,LFLL,59,14,0.0,Fair
2016-04-15 01:30:00,LFLL,61,15,0.0,Fair
2016-04-15 02:00:00,LFLL,61,17,0.0,Fair
2016-04-15 02:30:00,LFLL,59,17,0.0,Fair
2016-04-15 03:00:00,LFLL,59,15,0.0,Fair
2016-04-15 03:30:00,LFLL,59,14,0.0,Light Rain
2016-04-15 04:00:00,LFLL,57,10,0.0,Light Rain
2016-04-15 04:30:00,LFLL,59,15,0.0,Fair
2016-04-15 05:00:00,LFLL,59,17,0.0,Fair
2016-04-15 05:30:00,LFLL,59,13,0.0,Light Rain
2016-04-15 06:00:00,LFLL,57,12,0.0,Mostly Cloudy
2016-04-15 06:30:00,LFLL,57,6,0.0,Light Rain
2016-04-15 07:00:00,LFLL,57,0,0.0,Fair
2016-04-15 07:30:00,LFLL,55,5,0.0,Fair
2016-04-15 08:00:00,LFLL,57,5,0.0,Fair
2016-04-15 08:30:00,LFLL,57,3,0.0,Fair
2016-04-15 09:00:00,LFLL,57,2,0.0,Fair
2016-04-15 09:30:00,LFLL,57,6,0.0,Fair
2016-04-15 10:00:00,LFLL,57,5,0.0,Fair
2016-04-15 10:30:00,LFLL,59,5,0.0,Fair
2016-04-15 11:00:00,LFLL,61,3,0.0,Fair
2016-04-15 11:30:00,LFLL,61,6,0.0,Fair
2016-04-15 12:00:00,LFLL,64,6,0.0,Fair
2016-04-15 12:30:00,LFLL,64,3,0.0,Fair
2016-04-15 13:00:00,LFLL,64,5,0.0,Fair
2016-04-15 13:30:00,LFLL,64,3,0.0,Fair
2016-04-15 14:00:00,LFLL,64,6,0.0,Fair
2016-04-15 14:30:00,LFLL,64,5,0.0,Fair
2016-04-15 15:00:00,LFLL,64,5,0.0,Mostly Cloudy
2016-04-15 15:30:00,LFLL,66,3,0.0,Mostly Cloudy
2016-04-15 16:00:00,LFLL,64,8,0.0,Light Rain
2016-04-15 16:30:00,LFLL,64,6,0.0,Mostly Cloudy
2016-04-15 17:00:00,LFLL,66,2,0.0,Mostly Cloudy
2016-04-15 17:30:00,LFLL,66,2,0.0,Light Rain
2016-04-15 18:00:00,LFLL,64,5,0.0,Light Rain
2016-04-15 18:30:00,LFLL,63,5,0.0,Mostly Cloudy
2016-04-15 19:00:00,LFLL,64,2,0.0,Mostly Cloudy
2016-04-15 19:30:00,LFLL,64,20,0.0,Mostly Cloudy
2016-04-15 20:00:00,LFLL,66,21,0.0,Mostly Cloudy / Windy
2016-04-15 20:30:00,LFLL,64,21,0.0,Mostly Cloudy / Windy
2016-04-15 21:00:00,LFLL,61,28,0.0,Mostly Cloudy / Windy
2016-04-15 21:30:00,LFLL,61,28,0.0,Mostly Cloudy / Windy
2016-04-15 22:00:00,LFLL,61,28,0.0,Mostly Cloudy / Windy
2016-04-15 22:30:00,LFLL,61,25,0.0,Fair / Windy
2016-04-15 23:00:00,LFLL,61,28,0.0,Fair / Windy
2016-04-15 23:44:00,LFLL,59,22,0.0,Fair / Windy
2016-04-15 00:20:00,EBBR,50,7,0.0,Rain
2016-04-15 00:50:00,EBBR,50,6,0.0,Rain
2016-04-15 01:20:00,EBBR,48,5,0.0,Rain
2016-04-15 01:50:00,EBBR,48,3,0.0,Rain
2016-04-15 02:20:00,EBBR,48,1,0.0,Rain
2016-04-15 02:50:00,EBBR,48,3,0.0,Rain
2016-04-15 03:20:00,EBBR,48,2,0.0,Rain
2016-04-15 03:50:00,EBBR,48,6,0.0,Light Rain
2016-04-15 04:20:00,EBBR,48,6,0.0,Light Rain
2016-04-15 04:50:00,EBBR,48,7,0.0,Mostly Cloudy
2016-04-15 05:20:00,EBBR,48,9,0.0,Mostly Cloudy
2016-04-15 05:50:00,EBBR,48,8,0.0,Mostly Cloudy
2016-04-15 06:20:00,EBBR,48,9,0.0,Mostly Cloudy
2016-04-15 06:50:00,EBBR,50,12,0.0,Mostly Cloudy
2016-04-15 07:20:00,EBBR,50,13,0.0,Partly Cloudy
2016-04-15 07:50:00,EBBR,50,13,0.0,Mostly Cloudy
2016-04-15 08:20:00,EBBR,50,15,0.0,Mostly Cloudy
2016-04-15 08:50:00,EBBR,50,15,0.0,Mostly Cloudy
2016-04-15 09:20:00,EBBR,50,16,0.0,Partly Cloudy
2016-04-15 09:50:00,EBBR,52,16,0.0,Partly Cloudy
2016-04-15 10:20:00,EBBR,52,18,0.0,Mostly Cloudy
2016-04-15 10:50:00,EBBR,52,14,0.0,Mostly Cloudy
2016-04-15 11:20:00,EBBR,52,17,0.0,Mostly Cloudy
2016-04-15 11:50:00,EBBR,55,17,0.0,Partly Cloudy
2016-04-15 12:20:00,EBBR,55,17,0.0,Partly Cloudy
2016-04-15 12:50:00,EBBR,55,17,0.0,Partly Cloudy
2016-04-15 13:20:00,EBBR,55,20,0.0,Partly Cloudy
2016-04-15 13:50:00,EBBR,55,18,0.0,Partly Cloudy
2016-04-15 14:20:00,EBBR,59,17,0.0,Partly Cloudy
2016-04-15 14:50:00,EBBR,57,15,0.0,Partly Cloudy
2016-04-15 15:20:00,EBBR,59,17,0.0,Partly Cloudy
2016-04-15 15:50:00,EBBR,59,16,0.0,Partly Cloudy
2016-04-15 16:20:00,EBBR,59,20,0.0,Partly Cloudy
2016-04-15 16:50:00,EBBR,61,17,0.0,Partly Cloudy
2016-04-15 17:20:00,EBBR,61,22,0.0,Partly Cloudy / Windy
2016-04-15 17:50:00,EBBR,61,18,0.0,Partly Cloudy
2016-04-15 18:20:00,EBBR,59,15,0.0,Partly Cloudy
2016-04-15 18:50:00,EBBR,59,14,0.0,Fair
2016-04-15 19:20:00,EBBR,55,16,0.0,Fair
2016-04-15 19:50:00,EBBR,54,14,0.0,Fair
2016-04-15 20:20:00,EBBR,54,10,0.0,Fair
2016-04-15 20:50:00,EBBR,52,8,0.0,Fair
2016-04-15 21:20:00,EBBR,52,8,0.0,Fair
2016-04-15 21:50:00,EBBR,52,8,0.0,Rain Shower
2016-04-15 22:20:00,EBBR,50,14,0.0,T-Storm
2016-04-15 22:50:00,EBBR,50,9,0.0,Fair
2016-04-15 23:20:00,EBBR,50,8,0.0,Mostly Cloudy
2016-04-15 23:50:00,EBBR,50,9,0.0,Fair
2016-04-15 00:20:00,LSGG,52,1,0.0,Mostly Cloudy
2016-04-15 00:50:00,LSGG,52,2,0.0,Mostly Cloudy
2016-04-15 01:20:00,LSGG,50,3,0.0,Mostly Cloudy
2016-04-15 01:50:00,LSGG,50,1,0.0,Mostly Cloudy
2016-04-15 02:20:00,LSGG,50,2,0.0,Mostly Cloudy
2016-04-15 02:50:00,LSGG,50,2,0.0,Mostly Cloudy
2016-04-15 03:50:00,LSGG,50,3,0.0,Mostly Cloudy
2016-04-15 04:20:00,LSGG,54,8,0.0,Mostly Cloudy
2016-04-15 04:50:00,LSGG,52,6,0.0,Light Rain
2016-04-15 05:20:00,LSGG,52,6,0.0,Mostly Cloudy
2016-04-15 05:50:00,LSGG,52,6,0.0,Mostly Cloudy
2016-04-15 06:20:00,LSGG,52,6,0.0,Mostly Cloudy
2016-04-15 06:50:00,LSGG,54,8,0.0,Mostly Cloudy
2016-04-15 07:20:00,LSGG,54,9,0.0,Showers in the Vicinity
2016-04-15 07:50:00,LSGG,54,8,0.0,Light Rain
2016-04-15 08:20:00,LSGG,54,5,0.0,Mostly Cloudy
2016-04-15 08:50:00,LSGG,55,6,0.0,Mostly Cloudy
2016-04-15 09:20:00,LSGG,55,10,0.0,Mostly Cloudy
2016-04-15 09:50:00,LSGG,55,9,0.0,Mostly Cloudy
2016-04-15 10:20:00,LSGG,57,13,0.0,Mostly Cloudy
2016-04-15 10:50:00,LSGG,57,16,0.0,Mostly Cloudy
2016-04-15 11:20:00,LSGG,57,12,0.0,Mostly Cloudy
2016-04-15 11:50:00,LSGG,59,10,0.0,Mostly Cloudy
2016-04-15 12:20:00,LSGG,59,9,0.0,Mostly Cloudy
2016-04-15 12:50:00,LSGG,59,10,0.0,Mostly Cloudy
2016-04-15 13:20:00,LSGG,61,15,0.0,Mostly Cloudy
2016-04-15 13:50:00,LSGG,63,14,0.0,Showers in the Vicinity
2016-04-15 14:20:00,LSGG,64,14,0.0,Mostly Cloudy
2016-04-15 14:50:00,LSGG,64,14,0.0,Mostly Cloudy
2016-04-15 15:20:00,LSGG,64,14,0.0,Light Rain Shower
2016-04-15 15:50:00,LSGG,63,8,0.0,Light Rain Shower
2016-04-15 16:20:00,LSGG,61,7,0.0,Light Rain Shower
2016-04-15 16:50:00,LSGG,61,3,0.0,Light Rain Shower
2016-04-15 17:20:00,LSGG,59,1,0.0,Light Rain Shower
2016-04-15 17:50:00,LSGG,59,3,0.0,Mostly Cloudy
2016-04-15 18:20:00,LSGG,59,6,0.0,Mostly Cloudy
2016-04-15 18:50:00,LSGG,57,5,0.0,Mostly Cloudy
2016-04-15 19:20:00,LSGG,55,7,0.0,Mostly Cloudy
2016-04-15 19:50:00,LSGG,54,5,0.0,Showers in the Vicinity
2016-04-15 20:20:00,LSGG,54,3,0.0,Mostly Cloudy
2016-04-15 20:50:00,LSGG,54,2,0.0,Mostly Cloudy
2016-04-15 21:20:00,LSGG,54,1,0.0,Mostly Cloudy
2016-04-15 21:50:00,LSGG,54,1,0.0,Mostly Cloudy
2016-04-15 22:20:00,LSGG,54,2,0.0,Mostly Cloudy
2016-04-15 22:50:00,LSGG,52,2,0.0,Partly Cloudy
2016-04-15 23:20:00,LSGG,50,2,0.0,Partly Cloudy
2016-04-15 23:50:00,LSGG,50,2,0.0,Partly Cloudy
2016-04-15 00:00:00,DTTJ,63,5,0.0,Fair
2016-04-15 01:00:00,DTTJ,61,0,0.0,Fair
2016-04-15 01:30:00,DTTJ,59,3,0.0,Fair
2016-04-15 02:00:00,DTTJ,59,2,0.0,Fair
2016-04-15 02:30:00,DTTJ,57,3,0.0,Fair
2016-04-15 03:00:00,DTTJ,57,3,0.0,Fair
2016-04-15 03:30:00,DTTJ,57,3,0.0,Fair
2016-04-15 04:00:00,DTTJ,57,0,0.0,Fair
2016-04-15 04:30:00,DTTJ,55,2,0.0,Fair
2016-04-15 05:00:00,DTTJ,55,2,0.0,Fair
2016-04-15 05:30:00,DTTJ,57,0,0.0,Fair
2016-04-15 06:00:00,DTTJ,59,3,0.0,Fair
2016-04-15 06:30:00,DTTJ,61,5,0.0,Fair
2016-04-15 07:00:00,DTTJ,64,5,0.0,Fair
2016-04-15 07:30:00,DTTJ,66,8,0.0,Fair
2016-04-15 08:00:00,DTTJ,68,10,0.0,Fair
2016-04-15 08:30:00,DTTJ,68,9,0.0,Fair
2016-04-15 09:00:00,DTTJ,68,7,0.0,Fair
2016-04-15 09:30:00,DTTJ,70,8,0.0,Fair
2016-04-15 10:00:00,DTTJ,68,9,0.0,Fair
2016-04-15 10:30:00,DTTJ,70,8,0.0,Fair
2016-04-15 11:00:00,DTTJ,70,10,0.0,Fair
2016-04-15 11:30:00,DTTJ,72,9,0.0,Fair
2016-04-15 12:00:00,DTTJ,72,12,0.0,Fair
2016-04-15 12:30:00,DTTJ,72,12,0.0,Fair
2016-04-15 13:00:00,DTTJ,72,13,0.0,Fair
2016-04-15 13:30:00,DTTJ,73,12,0.0,Fair
2016-04-15 14:00:00,DTTJ,73,14,0.0,Fair
2016-04-15 14:30:00,DTTJ,75,15,0.0,Fair
2016-04-15 15:00:00,DTTJ,75,15,0.0,Fair
2016-04-15 15:30:00,DTTJ,75,14,0.0,Fair
2016-04-15 16:00:00,DTTJ,73,13,0.0,Fair
2016-04-15 16:30:00,DTTJ,73,12,0.0,Fair
2016-04-15 17:00:00,DTTJ,73,12,0.0,Fair
2016-04-15 17:30:00,DTTJ,72,10,0.0,Fair
2016-04-15 18:00:00,DTTJ,70,12,0.0,Fair
2016-04-15 18:30:00,DTTJ,68,12,0.0,Fair
2016-04-15 19:00:00,DTTJ,66,10,0.0,Fair
2016-04-15 19:30:00,DTTJ,66,7,0.0,Fair
2016-04-15 20:00:00,DTTJ,64,10,0.0,Fair
2016-04-15 20:30:00,DTTJ,64,8,0.0,Fair
2016-04-15 21:00:00,DTTJ,63,7,0.0,Fair
2016-04-15 21:30:00,DTTJ,63,6,0.0,Fair
2016-04-15 22:00:00,DTTJ,63,6,0.0,Fair
2016-04-15 22:30:00,DTTJ,61,5,0.0,Fair
2016-04-15 23:00:00,DTTJ,61,0,0.0,Fair
2016-04-15 23:30:00,DTTJ,61,5,0.0,Fair
2016-04-15 00:20:00,LIPE,61,15,0.0,Fair
2016-04-15 00:50:00,LIPE,59,15,0.0,Fair
2016-04-15 01:20:00,LIPE,59,14,0.0,Fair
2016-04-15 01:50:00,LIPE,59,15,0.0,Fair
2016-04-15 02:20:00,LIPE,59,13,0.0,Fair
2016-04-15 02:50:00,LIPE,57,8,0.0,Fair
2016-04-15 03:20:00,LIPE,55,3,0.0,Fair
2016-04-15 03:50:00,LIPE,54,2,0.0,Fair
2016-04-15 04:20:00,LIPE,50,5,0.0,Fair
2016-04-15 04:50:00,LIPE,48,3,0.0,Fair
2016-04-15 05:20:00,LIPE,50,3,0.0,Fair
2016-04-15 05:50:00,LIPE,48,5,0.0,Fair
2016-04-15 06:20:00,LIPE,48,7,0.0,Fair
2016-04-15 06:50:00,LIPE,46,3,0.0,Fair
2016-04-15 07:20:00,LIPE,48,3,0.0,Fair
2016-04-15 07:50:00,LIPE,50,5,0.0,Fair
2016-04-15 08:20:00,LIPE,54,5,0.0,Fair
2016-04-15 08:50:00,LIPE,55,5,0.0,Fair
2016-04-15 09:20:00,LIPE,57,5,0.0,Fair
2016-04-15 09:50:00,LIPE,59,5,0.0,Fair
2016-04-15 10:20:00,LIPE,63,2,0.0,Fair
2016-04-15 10:50:00,LIPE,64,2,0.0,Fair
2016-04-15 11:20:00,LIPE,66,3,0.0,Fair
2016-04-15 11:50:00,LIPE,66,6,0.0,Fair
2016-04-15 12:20:00,LIPE,66,7,0.0,Fair
2016-04-15 12:50:00,LIPE,66,7,0.0,Fair
2016-04-15 13:20:00,LIPE,68,5,0.0,Fair
2016-04-15 13:50:00,LIPE,70,3,0.0,Fair
2016-04-15 14:20:00,LIPE,70,6,0.0,Fair
2016-04-15 14:50:00,LIPE,72,5,0.0,Fair
2016-04-15 15:20:00,LIPE,72,5,0.0,Fair
2016-04-15 15:50:00,LIPE,72,6,0.0,Fair
2016-04-15 16:20:00,LIPE,73,3,0.0,Fair
2016-04-15 16:50:00,LIPE,73,3,0.0,Fair
2016-04-15 17:20:00,LIPE,72,8,0.0,Fair
2016-04-15 17:50:00,LIPE,72,7,0.0,Fair
2016-04-15 18:20:00,LIPE,72,6,0.0,Fair
2016-04-15 18:50:00,LIPE,72,6,0.0,Fair
2016-04-15 19:20:00,LIPE,70,3,0.0,Fair
2016-04-15 19:50:00,LIPE,68,3,0.0,Fair
2016-04-15 20:20:00,LIPE,66,8,0.0,Fair
2016-04-15 20:50:00,LIPE,66,10,0.0,Fair
2016-04-15 21:20:00,LIPE,64,7,0.0,Fair
2016-04-15 21:50:00,LIPE,63,7,0.0,Fair
2016-04-15 22:20:00,LIPE,61,2,0.0,Fair
2016-04-15 22:50:00,LIPE,61,3,0.0,Fair
2016-04-15 23:20:00,LIPE,61,9,0.0,Fair
2016-04-15 23:50:00,LIPE,61,6,0.0,Fair
2016-01-03 00:00:00,DTTA,57,7,0.0,Fair
2016-01-03 00:30:00,DTTA,57,6,0.0,Fair
2016-01-03 01:00:00,DTTA,57,5,0.0,Fair
2016-01-03 01:30:00,DTTA,59,6,0.0,Partly Cloudy
2016-01-03 02:00:00,DTTA,57,5,0.0,Partly Cloudy
2016-01-03 02:30:00,DTTA,59,5,0.0,Partly Cloudy
2016-01-03 03:00:00,DTTA,59,7,0.0,Partly Cloudy
2016-01-03 03:30:00,DTTA,59,7,0.0,Partly Cloudy
2016-01-03 04:00:00,DTTA,59,7,0.0,Partly Cloudy
2016-01-03 04:30:00,DTTA,59,7,0.0,Partly Cloudy
2016-01-03 05:00:00,DTTA,59,7,0.0,Partly Cloudy
2016-01-03 06:00:00,DTTA,59,7,0.0,Partly Cloudy
2016-01-03 06:30:00,DTTA,55,7,0.0,Partly Cloudy
2016-01-03 07:00:00,DTTA,55,8,0.0,Partly Cloudy
2016-01-03 07:30:00,DTTA,54,5,0.0,Partly Cloudy
2016-01-03 08:00:00,DTTA,55,9,0.0,Partly Cloudy
2016-01-03 08:30:00,DTTA,55,8,0.0,Partly Cloudy
2016-01-03 09:00:00,DTTA,57,7,0.0,Partly Cloudy
2016-01-03 09:30:00,DTTA,59,7,0.0,Partly Cloudy
2016-01-03 10:00:00,DTTA,59,9,0.0,Partly Cloudy
2016-01-03 10:30:00,DTTA,59,6,0.0,Partly Cloudy
2016-01-03 11:00:00,DTTA,59,6,0.0,Partly Cloudy
2016-01-03 11:30:00,DTTA,59,8,0.0,Partly Cloudy
2016-01-03 12:00:00,DTTA,59,8,0.0,Partly Cloudy
2016-01-03 12:30:00,DTTA,61,7,0.0,Partly Cloudy
2016-01-03 13:00:00,DTTA,61,8,0.0,Partly Cloudy
2016-01-03 13:30:00,DTTA,61,12,0.0,Partly Cloudy
2016-01-03 14:30:00,DTTA,63,14,0.0,Partly Cloudy
2016-01-03 15:30:00,DTTA,63,13,0.0,Partly Cloudy
2016-01-03 16:00:00,DTTA,63,10,0.0,Partly Cloudy
2016-01-03 16:30:00,DTTA,63,6,0.0,Partly Cloudy
2016-01-03 17:00:00,DTTA,61,5,0.0,Partly Cloudy
2016-01-03 17:30:00,DTTA,61,7,0.0,Partly Cloudy
2016-01-03 18:00:00,DTTA,61,6,0.0,Partly Cloudy
2016-01-03 18:30:00,DTTA,59,3,0.0,Partly Cloudy
2016-01-03 19:00:00,DTTA,59,7,0.0,Partly Cloudy
2016-01-03 19:30:00,DTTA,59,3,0.0,Partly Cloudy
2016-01-03 20:00:00,DTTA,59,5,0.0,Partly Cloudy
2016-01-03 20:30:00,DTTA,59,5,0.0,Partly Cloudy
2016-01-03 21:00:00,DTTA,57,2,0.0,Partly Cloudy
2016-01-03 21:30:00,DTTA,55,2,0.0,Partly Cloudy
2016-01-03 22:00:00,DTTA,52,3,0.0,Partly Cloudy
2016-01-03 22:30:00,DTTA,57,6,0.0,Partly Cloudy
2016-01-03 23:00:00,DTTA,57,5,0.0,Partly Cloudy
2016-01-03 23:30:00,DTTA,59,6,0.0,Partly Cloudy
2016-01-10 00:00:00,DTTA,54,3,0.0,Partly Cloudy
2016-01-10 00:30:00,DTTA,57,3,0.0,Partly Cloudy
2016-01-10 01:00:00,DTTA,57,5,0.0,Partly Cloudy
2016-01-10 01:30:00,DTTA,57,5,0.0,Partly Cloudy
2016-01-10 02:00:00,DTTA,55,3,0.0,Partly Cloudy
2016-01-10 02:30:00,DTTA,55,5,0.0,Partly Cloudy
2016-01-10 03:00:00,DTTA,57,7,0.0,Partly Cloudy
2016-01-10 03:30:00,DTTA,57,5,0.0,Partly Cloudy
2016-01-10 04:00:00,DTTA,55,0,0.0,Partly Cloudy
2016-01-10 04:30:00,DTTA,55,5,0.0,Partly Cloudy
2016-01-10 05:00:00,DTTA,55,5,0.0,Partly Cloudy
2016-01-10 05:30:00,DTTA,55,3,0.0,Partly Cloudy
2016-01-10 06:00:00,DTTA,55,6,0.0,Partly Cloudy
2016-01-10 06:30:00,DTTA,55,5,0.0,Partly Cloudy
2016-01-10 07:00:00,DTTA,55,3,0.0,Partly Cloudy
2016-01-10 07:30:00,DTTA,55,8,0.0,Partly Cloudy
2016-01-10 08:00:00,DTTA,55,8,0.0,Partly Cloudy
2016-01-10 08:30:00,DTTA,55,8,0.0,Partly Cloudy
2016-01-10 09:00:00,DTTA,57,7,0.0,Partly Cloudy
2016-01-10 09:30:00,DTTA,59,7,0.0,Fair
2016-01-10 10:00:00,DTTA,61,8,0.0,Fair
2016-01-10 10:30:00,DTTA,63,7,0.0,Fair
2016-01-10 11:00:00,DTTA,64,6,0.0,Fair
2016-01-10 11:30:00,DTTA,66,8,0.0,Fair
2016-01-10 12:00:00,DTTA,66,8,0.0,Fair
2016-01-10 12:30:00,DTTA,68,10,0.0,Fair
2016-01-10 13:00:00,DTTA,70,8,0.0,Fair
2016-01-10 13:30:00,DTTA,70,12,0.0,Fair
2016-01-10 14:00:00,DTTA,70,13,0.0,Fair
2016-01-10 14:30:00,DTTA,70,14,0.0,Fair
2016-01-10 15:00:00,DTTA,70,13,0.0,Fair
2016-01-10 15:30:00,DTTA,70,9,0.0,Fair
2016-01-10 16:00:00,DTTA,70,10,0.0,Fair
2016-01-10 16:30:00,DTTA,70,8,0.0,Fair
2016-01-10 17:00:00,DTTA,68,5,0.0,Fair
2016-01-10 17:30:00,DTTA,64,3,0.0,Fair
2016-01-10 18:00:00,DTTA,64,2,0.0,Fair
2016-01-10 18:30:00,DTTA,59,5,0.0,Fair
2016-01-10 19:00:00,DTTA,59,3,0.0,Fair
2016-01-10 19:30:00,DTTA,57,2,0.0,Fair
2016-01-10 20:00:00,DTTA,54,2,0.0,Fair
2016-01-10 20:30:00,DTTA,54,0,0.0,Fair
2016-01-10 21:00:00,DTTA,55,5,0.0,Fair
2016-01-10 21:30:00,DTTA,55,0,0.0,Fair
2016-01-10 22:00:00,DTTA,52,0,0.0,Fair
2016-01-10 22:30:00,DTTA,52,3,0.0,Fair
2016-01-10 23:00:00,DTTA,52,0,0.0,Fair
2016-01-10 23:30:00,DTTA,54,2,0.0,Fair
2016-01-12 00:00:00,GMMN,52,7,0.0,Partly Cloudy
2016-01-12 01:00:00,GMMN,50,5,0.0,Partly Cloudy
2016-01-12 01:30:00,GMMN,50,3,0.0,Partly Cloudy
2016-01-12 02:00:00,GMMN,50,3,0.0,Fog
2016-01-12 02:30:00,GMMN,48,3,0.0,Fog
2016-01-12 03:00:00,GMMN,50,3,0.0,Fog
2016-01-12 03:30:00,GMMN,48,3,0.0,Fog
2016-01-12 04:00:00,GMMN,48,3,0.0,Fog
2016-01-12 04:30:00,GMMN,48,2,0.0,Partly Cloudy
2016-01-12 05:00:00,GMMN,46,6,0.0,Partly Cloudy
2016-01-12 05:30:00,GMMN,46,6,0.0,Partly Cloudy
2016-01-12 06:00:00,GMMN,46,6,0.0,Partly Cloudy
2016-01-12 06:30:00,GMMN,46,6,0.0,Partly Cloudy
2016-01-12 07:00:00,GMMN,48,5,0.0,Partly Cloudy
2016-01-12 07:30:00,GMMN,46,3,0.0,Partly Cloudy
2016-01-12 08:00:00,GMMN,46,3,0.0,Partly Cloudy
2016-01-12 08:30:00,GMMN,48,3,0.0,Partly Cloudy
2016-01-12 09:00:00,GMMN,50,3,0.0,Fair
2016-01-12 09:30:00,GMMN,54,3,0.0,Fair
2016-01-12 10:00:00,GMMN,57,0,0.0,Fair
2016-01-12 10:30:00,GMMN,61,2,0.0,Fair
2016-01-12 11:00:00,GMMN,63,5,0.0,Fair
2016-01-12 11:30:00,GMMN,66,7,0.0,Fair
2016-01-12 12:00:00,GMMN,66,7,0.0,Fair
2016-01-12 12:30:00,GMMN,68,9,0.0,Fair
2016-01-12 13:00:00,GMMN,70,9,0.0,Fair
2016-01-12 13:30:00,GMMN,70,13,0.0,Fair
2016-01-12 14:00:00,GMMN,68,15,0.0,Fair
2016-01-12 14:30:00,GMMN,68,13,0.0,Fair
2016-01-12 15:00:00,GMMN,68,14,0.0,Fair
2016-01-12 15:30:00,GMMN,68,13,0.0,Fair
2016-01-12 16:00:00,GMMN,68,14,0.0,Fair
2016-01-12 16:30:00,GMMN,68,14,0.0,Fair
2016-01-12 17:00:00,GMMN,66,14,0.0,Fair
2016-01-12 17:30:00,GMMN,64,14,0.0,Fair
2016-01-12 18:00:00,GMMN,63,13,0.0,Fair
2016-01-12 18:30:00,GMMN,61,13,0.0,Partly Cloudy
2016-01-12 19:00:00,GMMN,61,13,0.0,Partly Cloudy
2016-01-12 19:30:00,GMMN,61,15,0.0,Partly Cloudy
2016-01-12 20:00:00,GMMN,61,15,0.0,Partly Cloudy
